order_id,customer_id,product_id,channel,order_date,quantity,selling_price,cost_price,coupon_discount,revenue,profit
ORD11609,C00535,P00167,Offline,2025-01-13,2,28.91,19.83,0.0,57.82,18.16
ORD11610,C00700,P00000,Online,2024-12-06,1,182.16,99.88,0.0,182.16,82.28
ORD11611,C00823,P00151,Offline,2025-06-08,3,353.25,251.14,0.0,1059.75,306.33
ORD11612,C00916,P00029,Offline,2025-03-28,3,172.99,89.0,0.0,518.97,251.97
ORD11613,C00569,P00171,WeChat Mini Program,2025-06-28,3,430.73,286.58,0.0,1292.19,432.45
ORD11614,C00398,P00127,Offline,2025-06-01,2,901.79,458.47,0.0,1803.58,886.64
ORD11615,C00259,P00195,Online,2024-11-13,3,237.62,123.78,0.0,712.86,341.52
ORD11616,C00339,P00131,Online,2025-02-18,2,224.88,147.08,0.0,449.76,155.6
ORD11617,C00599,P00191,Online,2025-03-21,1,120.08,90.19,9.21,110.87,20.68
ORD11618,C00451,P00003,Offline,2025-07-25,2,564.16,469.89,0.0,1128.32,188.54
ORD11619,C00777,P00012,Online,2025-06-26,3,179.17,99.3,0.0,537.51,239.61
ORD11620,C00274,P00075,Offline,2025-04-11,2,604.33,431.6,0.0,1208.66,345.46
ORD11621,C00660,P00074,Online,2025-09-04,2,389.15,238.14,0.0,778.3,302.02
ORD11622,C00107,P00186,WeChat Mini Program,2024-12-22,3,14.65,11.33,16.84,27.11,-6.88
ORD11623,C00956,P00101,Online,2024-11-29,2,757.93,495.35,0.0,1515.86,525.16
ORD11624,C00989,P00140,WeChat Mini Program,2024-12-23,2,572.32,380.97,9.32,1135.32,373.38
ORD11625,C00983,P00017,Offline,2025-06-01,3,362.21,275.92,0.0,1086.63,258.87
ORD11626,C00474,P00111,Offline,2025-02-02,2,848.33,484.64,0.0,1696.66,727.38
ORD11627,C00201,P00109,WeChat Mini Program,2025-10-02,3,922.72,466.16,17.19,2750.97,1352.49
ORD11628,C00051,P00147,WeChat Mini Program,2025-05-10,1,827.1,490.43,0.0,827.1,336.67
ORD11629,C00615,P00116,Online,2025-09-04,1,569.12,379.16,2.35,566.77,187.61
ORD11630,C00564,P00161,WeChat Mini Program,2025-07-08,1,576.01,461.23,14.1,561.91,100.68
ORD11631,C00798,P00065,Online,2025-09-25,1,67.78,46.92,11.78,56.0,9.08
ORD11632,C00186,P00191,Offline,2025-10-21,1,120.08,90.19,0.0,120.08,29.89
ORD11633,C00560,P00112,Offline,2025-02-07,3,75.47,59.55,0.0,226.41,47.76
ORD11634,C00178,P00138,Online,2025-05-21,1,71.17,37.62,0.0,71.17,33.55
ORD11635,C00668,P00084,Online,2025-07-15,3,475.66,309.74,10.64,1416.34,487.12
ORD11636,C00775,P00084,Online,2025-07-21,1,475.66,309.74,0.0,475.66,165.92
ORD11637,C00187,P00003,Online,2025-03-09,3,564.16,469.89,0.0,1692.48,282.81
ORD11638,C00524,P00117,WeChat Mini Program,2025-10-30,2,344.36,195.21,0.0,688.72,298.3
ORD11639,C00230,P00177,WeChat Mini Program,2025-04-09,2,956.07,498.66,0.0,1912.14,914.82
ORD11640,C00962,P00132,Offline,2025-10-16,3,94.9,75.26,2.55,282.15,56.37
ORD11641,C00361,P00068,Offline,2025-01-20,3,193.23,134.54,0.0,579.69,176.07
ORD11642,C00573,P00153,WeChat Mini Program,2025-03-21,1,160.95,127.67,0.0,160.95,33.28
ORD11643,C00767,P00150,WeChat Mini Program,2025-03-14,2,646.39,351.84,0.0,1292.78,589.1
ORD11644,C00446,P00081,Offline,2025-10-19,3,76.56,49.63,0.0,229.68,80.79
ORD11645,C00525,P00065,Offline,2025-10-12,3,67.78,46.92,19.15,184.19,43.43
ORD11646,C00983,P00128,WeChat Mini Program,2024-12-11,3,91.5,62.31,5.85,268.65,81.72
ORD11647,C00011,P00066,Offline,2025-06-07,2,220.76,165.29,12.85,428.67,98.09
ORD11648,C00038,P00095,Offline,2025-05-29,3,157.93,111.28,0.0,473.79,139.95
ORD11649,C00554,P00080,WeChat Mini Program,2025-07-11,2,284.25,225.1,5.56,562.94,112.74
ORD11650,C00785,P00066,Offline,2025-03-22,1,220.76,165.29,0.0,220.76,55.47
ORD11651,C00941,P00074,Online,2025-08-13,3,389.15,238.14,0.0,1167.45,453.03
ORD11652,C00537,P00196,Online,2025-01-16,3,771.81,454.17,0.0,2315.43,952.92
ORD11653,C00913,P00170,Online,2025-06-02,2,456.07,273.18,0.0,912.14,365.78
ORD11654,C00901,P00081,Online,2025-10-12,3,76.56,49.63,9.53,220.15,71.26
ORD11655,C00662,P00011,Offline,2025-09-18,2,310.12,252.64,0.0,620.24,114.96
ORD11656,C00844,P00039,Online,2025-06-01,3,50.12,35.22,0.0,150.36,44.7
ORD11657,C00381,P00177,Online,2025-02-04,3,956.07,498.66,8.81,2859.4,1363.42
ORD11658,C00564,P00045,Offline,2025-07-24,3,601.42,406.66,16.98,1787.28,567.3
ORD11659,C00849,P00180,Online,2024-11-29,3,267.24,147.19,0.0,801.72,360.15
ORD11660,C00035,P00095,Online,2025-05-11,2,157.93,111.28,0.0,315.86,93.3
ORD11661,C00135,P00193,Online,2025-08-23,2,374.92,202.3,8.53,741.31,336.71
ORD11662,C00256,P00053,Offline,2024-12-13,2,441.17,294.54,0.0,882.34,293.26
ORD11663,C00632,P00177,Online,2025-03-04,3,956.07,498.66,0.0,2868.21,1372.23
ORD11664,C00813,P00122,WeChat Mini Program,2025-01-18,2,583.06,481.98,0.0,1166.12,202.16
ORD11665,C00224,P00146,Online,2025-02-11,2,553.58,313.95,0.0,1107.16,479.26
ORD11666,C00082,P00180,Online,2025-05-13,2,267.24,147.19,0.0,534.48,240.1
ORD11667,C00184,P00009,Online,2025-06-17,3,778.57,471.68,0.0,2335.71,920.67
ORD11668,C00122,P00061,Online,2025-09-01,1,196.38,122.79,0.0,196.38,73.59
ORD11669,C00904,P00132,Offline,2025-03-24,2,94.9,75.26,0.0,189.8,39.28
ORD11670,C00404,P00192,Online,2025-10-15,2,617.45,320.54,0.0,1234.9,593.82
ORD11671,C00583,P00016,Offline,2025-01-13,1,458.17,274.45,0.0,458.17,183.72
ORD11672,C00134,P00006,Online,2025-07-08,3,296.57,189.52,6.48,883.23,314.67
ORD11673,C00193,P00198,Offline,2025-10-12,2,453.24,252.76,0.0,906.48,400.96
ORD11674,C00369,P00032,WeChat Mini Program,2025-08-01,2,355.42,184.59,0.0,710.84,341.66
ORD11675,C00524,P00015,WeChat Mini Program,2025-03-17,1,46.96,32.16,2.09,44.87,12.71
ORD11676,C00870,P00055,Online,2024-12-22,1,454.46,329.46,0.0,454.46,125.0
ORD11677,C00588,P00171,Online,2024-12-29,3,430.73,286.58,0.0,1292.19,432.45
ORD11678,C00382,P00131,WeChat Mini Program,2025-06-06,3,224.88,147.08,0.0,674.64,233.4
ORD11679,C00292,P00048,WeChat Mini Program,2025-03-13,1,235.68,136.39,0.0,235.68,99.29
ORD11680,C00118,P00179,Online,2025-03-17,3,731.59,412.22,5.13,2189.64,952.98
ORD11681,C00533,P00076,Online,2025-09-28,1,116.9,72.26,5.86,111.04,38.78
ORD11682,C00217,P00135,Offline,2025-06-29,1,487.87,245.38,0.0,487.87,242.49
ORD11683,C00756,P00103,WeChat Mini Program,2025-10-13,1,116.34,60.53,0.0,116.34,55.81
ORD11684,C00574,P00050,Online,2024-12-05,3,540.5,283.56,0.0,1621.5,770.82
ORD11685,C00514,P00050,WeChat Mini Program,2025-01-16,2,540.5,283.56,0.0,1081.0,513.88
ORD11686,C00561,P00121,Offline,2024-11-05,2,276.7,193.69,0.0,553.4,166.02
ORD11687,C00701,P00078,Online,2025-10-08,1,372.26,211.56,0.0,372.26,160.7
ORD11688,C00066,P00016,Online,2025-09-16,1,458.17,274.45,17.0,441.17,166.72
ORD11689,C00552,P00139,Online,2025-02-27,1,819.46,498.35,9.46,810.0,311.65
ORD11690,C00827,P00067,Offline,2025-08-25,1,585.09,465.71,0.0,585.09,119.38
ORD11691,C00967,P00035,Online,2024-11-20,2,173.0,129.62,0.0,346.0,86.76
ORD11692,C00872,P00003,WeChat Mini Program,2025-09-12,2,564.16,469.89,12.33,1115.99,176.21
ORD11693,C00882,P00190,Offline,2025-01-08,1,554.24,422.5,0.0,554.24,131.74
ORD11694,C00669,P00032,Offline,2025-05-05,2,355.42,184.59,0.0,710.84,341.66
ORD11695,C00438,P00171,WeChat Mini Program,2025-06-01,1,430.73,286.58,8.74,421.99,135.41
ORD11696,C00499,P00179,Online,2025-01-08,1,731.59,412.22,15.83,715.76,303.54
ORD11697,C00816,P00199,Offline,2024-11-30,2,122.21,84.32,0.0,244.42,75.78
ORD11698,C00094,P00190,Online,2025-07-10,2,554.24,422.5,0.0,1108.48,263.48
ORD11699,C00663,P00074,WeChat Mini Program,2024-12-25,2,389.15,238.14,0.0,778.3,302.02
ORD11700,C00547,P00117,WeChat Mini Program,2025-06-28,2,344.36,195.21,0.0,688.72,298.3
ORD11701,C00157,P00109,Online,2025-05-25,2,922.72,466.16,0.0,1845.44,913.12
ORD11702,C00095,P00066,WeChat Mini Program,2024-11-19,1,220.76,165.29,0.0,220.76,55.47
ORD11703,C00882,P00146,WeChat Mini Program,2025-04-05,3,553.58,313.95,0.0,1660.74,718.89
ORD11704,C00526,P00174,Offline,2025-10-24,3,118.59,84.9,0.0,355.77,101.07
ORD11705,C00040,P00095,Online,2025-09-09,2,157.93,111.28,0.0,315.86,93.3
ORD11706,C00105,P00006,Online,2024-12-04,2,296.57,189.52,0.0,593.14,214.1
ORD11707,C00078,P00132,Online,2025-05-12,2,94.9,75.26,19.4,170.4,19.88
ORD11708,C00536,P00007,WeChat Mini Program,2024-11-06,2,392.17,197.41,0.0,784.34,389.52
ORD11709,C00223,P00071,Offline,2025-02-06,3,60.18,49.98,18.24,162.3,12.36
ORD11710,C00948,P00086,Online,2025-04-28,2,81.35,56.14,3.56,159.14,46.86
ORD11711,C00114,P00091,WeChat Mini Program,2025-07-10,3,584.21,345.14,0.0,1752.63,717.21
ORD11712,C00018,P00030,WeChat Mini Program,2024-11-28,1,96.56,61.69,0.0,96.56,34.87
ORD11713,C00960,P00160,WeChat Mini Program,2025-02-26,1,430.14,245.76,15.8,414.34,168.58
ORD11714,C00168,P00011,Online,2025-03-23,1,310.12,252.64,10.94,299.18,46.54
ORD11715,C00865,P00198,Online,2024-11-06,3,453.24,252.76,0.0,1359.72,601.44
ORD11716,C00137,P00104,Online,2025-06-10,2,319.7,166.82,0.0,639.4,305.76
ORD11717,C00403,P00147,Online,2025-05-23,3,827.1,490.43,16.23,2465.07,993.78
ORD11718,C00744,P00062,WeChat Mini Program,2025-08-08,1,62.6,31.37,0.0,62.6,31.23
ORD11719,C00340,P00195,Online,2025-10-06,1,237.62,123.78,0.0,237.62,113.84
ORD11720,C00189,P00115,Offline,2025-10-23,1,613.23,441.38,0.0,613.23,171.85
ORD11721,C00038,P00161,Offline,2025-07-24,2,576.01,461.23,0.0,1152.02,229.56
ORD11722,C00560,P00091,Offline,2024-12-02,1,584.21,345.14,0.0,584.21,239.07
ORD11723,C00426,P00048,Offline,2025-05-22,1,235.68,136.39,0.0,235.68,99.29
ORD11724,C00871,P00080,Online,2025-08-01,2,284.25,225.1,0.0,568.5,118.3
ORD11725,C00208,P00034,Offline,2025-09-15,2,295.56,214.53,0.0,591.12,162.06
ORD11726,C00462,P00146,Online,2025-01-12,3,553.58,313.95,0.0,1660.74,718.89
ORD11727,C00580,P00179,Offline,2025-05-27,2,731.59,412.22,0.0,1463.18,638.74
ORD11728,C00081,P00050,Online,2024-12-08,1,540.5,283.56,0.0,540.5,256.94
ORD11729,C00636,P00188,WeChat Mini Program,2025-02-21,1,409.06,210.17,9.32,399.74,189.57
ORD11730,C00314,P00037,WeChat Mini Program,2025-04-18,1,213.1,133.37,0.0,213.1,79.73
ORD11731,C00637,P00010,Offline,2025-02-26,1,101.1,57.86,0.0,101.1,43.24
ORD11732,C00777,P00174,Online,2025-06-24,2,118.59,84.9,0.0,237.18,67.38
ORD11733,C00740,P00065,Online,2025-08-10,1,67.78,46.92,2.42,65.36,18.44
ORD11734,C00985,P00000,WeChat Mini Program,2025-06-21,3,182.16,99.88,0.0,546.48,246.84
ORD11735,C00531,P00193,Offline,2025-02-20,1,374.92,202.3,0.0,374.92,172.62
ORD11736,C00314,P00019,Online,2025-02-09,3,190.05,107.43,0.0,570.15,247.86
ORD11737,C00237,P00130,WeChat Mini Program,2025-02-03,1,262.68,186.57,0.0,262.68,76.11
ORD11738,C00926,P00085,Offline,2025-05-21,2,462.0,381.34,2.73,921.27,158.59
ORD11739,C00931,P00075,Offline,2025-04-06,2,604.33,431.6,0.0,1208.66,345.46
ORD11740,C00796,P00094,Online,2025-03-31,2,700.9,412.11,0.0,1401.8,577.58
ORD11741,C00296,P00122,Online,2025-05-15,3,583.06,481.98,0.0,1749.18,303.24
ORD11742,C00230,P00021,Online,2025-03-14,3,462.0,315.42,7.87,1378.13,431.87
ORD11743,C00738,P00025,Online,2025-05-20,2,461.64,358.22,0.0,923.28,206.84
ORD11744,C00723,P00189,Online,2025-07-08,3,123.82,98.8,0.0,371.46,75.06
ORD11745,C00408,P00083,Offline,2025-02-23,3,474.89,333.5,0.0,1424.67,424.17
ORD11746,C00486,P00111,Offline,2025-07-20,2,848.33,484.64,0.0,1696.66,727.38
ORD11747,C00349,P00170,WeChat Mini Program,2025-09-01,2,456.07,273.18,0.0,912.14,365.78
ORD11748,C00279,P00114,WeChat Mini Program,2025-07-11,3,102.59,51.57,0.0,307.77,153.06
ORD11749,C00998,P00138,Online,2025-10-06,2,71.17,37.62,0.0,142.34,67.1
ORD11750,C00694,P00003,WeChat Mini Program,2025-09-17,3,564.16,469.89,0.0,1692.48,282.81
ORD11751,C00762,P00132,Online,2025-04-25,3,94.9,75.26,0.0,284.7,58.92
ORD11752,C00916,P00174,Online,2025-10-31,1,118.59,84.9,0.0,118.59,33.69
ORD11753,C00329,P00157,Online,2025-01-28,1,196.56,146.51,0.0,196.56,50.05
ORD11754,C00684,P00078,Online,2025-04-26,3,372.26,211.56,0.0,1116.78,482.1
ORD11755,C00891,P00031,Online,2025-08-13,1,729.84,447.35,0.0,729.84,282.49
ORD11756,C00196,P00024,Online,2025-06-15,3,517.84,285.03,0.0,1553.52,698.43
ORD11757,C00712,P00148,Online,2025-05-12,3,97.23,54.59,0.0,291.69,127.92
ORD11758,C00681,P00138,Offline,2024-11-15,3,71.17,37.62,0.0,213.51,100.65
ORD11759,C00801,P00037,Online,2025-09-21,3,213.1,133.37,0.0,639.3,239.19
ORD11760,C00397,P00051,WeChat Mini Program,2025-05-05,1,322.51,181.11,0.0,322.51,141.4
ORD11761,C00421,P00141,WeChat Mini Program,2025-07-03,3,143.89,73.29,0.0,431.67,211.8
ORD11762,C00668,P00040,Online,2025-07-31,3,558.18,343.55,0.0,1674.54,643.89
ORD11763,C00665,P00052,Online,2025-07-02,1,411.37,324.6,0.0,411.37,86.77
ORD11764,C00735,P00179,WeChat Mini Program,2025-07-05,1,731.59,412.22,15.3,716.29,304.07
ORD11765,C00407,P00012,Offline,2025-01-15,3,179.17,99.3,0.0,537.51,239.61
ORD11766,C00508,P00190,Online,2025-01-25,1,554.24,422.5,9.47,544.77,122.27
ORD11767,C00591,P00118,WeChat Mini Program,2024-12-07,3,102.8,64.49,0.0,308.4,114.93
ORD11768,C00485,P00003,Online,2024-12-16,1,564.16,469.89,0.0,564.16,94.27
ORD11769,C00656,P00144,WeChat Mini Program,2025-03-26,2,701.87,427.57,0.0,1403.74,548.6
ORD11770,C00042,P00130,Online,2024-11-12,2,262.68,186.57,18.19,507.17,134.03
ORD11771,C00412,P00167,Online,2024-11-25,3,28.91,19.83,0.0,86.73,27.24
ORD11772,C00443,P00153,Offline,2025-05-07,3,160.95,127.67,0.0,482.85,99.84
ORD11773,C00547,P00072,Online,2025-01-12,1,578.64,328.48,5.74,572.9,244.42
ORD11774,C00874,P00095,Online,2025-06-20,3,157.93,111.28,0.0,473.79,139.95
ORD11775,C00733,P00024,WeChat Mini Program,2025-06-23,1,517.84,285.03,0.0,517.84,232.81
ORD11776,C00425,P00041,Offline,2025-02-08,1,74.22,49.62,4.82,69.4,19.78
ORD11777,C00276,P00151,Online,2025-09-20,2,353.25,251.14,0.0,706.5,204.22
ORD11778,C00312,P00118,Online,2025-04-14,3,102.8,64.49,0.0,308.4,114.93
ORD11779,C00395,P00178,WeChat Mini Program,2025-06-15,2,804.67,434.1,8.03,1601.31,733.11
ORD11780,C00450,P00166,Offline,2025-06-16,3,262.7,204.61,0.0,788.1,174.27
ORD11781,C00467,P00197,WeChat Mini Program,2024-12-03,2,466.18,317.58,0.0,932.36,297.2
ORD11782,C00030,P00180,Offline,2025-07-17,2,267.24,147.19,0.0,534.48,240.1
ORD11783,C00387,P00129,Offline,2025-05-21,2,351.71,237.21,0.0,703.42,229.0
ORD11784,C00244,P00109,Offline,2024-12-22,3,922.72,466.16,0.0,2768.16,1369.68
ORD11785,C00492,P00133,Offline,2025-01-11,2,618.13,365.6,0.0,1236.26,505.06
ORD11786,C00533,P00154,Offline,2025-08-31,3,133.64,78.03,19.75,381.17,147.08
ORD11787,C00763,P00008,Offline,2025-01-16,3,411.22,307.7,16.72,1216.94,293.84
ORD11788,C00569,P00114,Offline,2024-11-20,3,102.59,51.57,0.0,307.77,153.06
ORD11789,C00928,P00073,Online,2024-12-17,2,543.15,444.44,0.0,1086.3,197.42
ORD11790,C00730,P00058,Offline,2025-01-07,2,450.64,321.8,0.0,901.28,257.68
ORD11791,C00902,P00158,Online,2025-07-08,1,403.67,271.87,0.0,403.67,131.8
ORD11792,C00284,P00112,Offline,2025-10-16,1,75.47,59.55,0.0,75.47,15.92
ORD11793,C00068,P00003,Online,2025-10-31,1,564.16,469.89,0.0,564.16,94.27
ORD11794,C00628,P00194,Online,2025-03-29,2,515.35,315.81,0.0,1030.7,399.08
ORD11795,C00714,P00023,Online,2025-02-17,3,390.79,197.63,0.0,1172.37,579.48
ORD11796,C00882,P00193,Offline,2025-01-28,3,374.92,202.3,0.11,1124.65,517.75
ORD11797,C00262,P00005,Offline,2025-08-20,2,406.02,267.14,0.0,812.04,277.76
ORD11798,C00877,P00041,Offline,2025-04-27,3,74.22,49.62,7.44,215.22,66.36
ORD11799,C00606,P00110,WeChat Mini Program,2025-04-16,3,432.37,226.35,0.0,1297.11,618.06
ORD11800,C00227,P00144,Offline,2025-03-26,2,701.87,427.57,0.0,1403.74,548.6
ORD11801,C00737,P00103,Online,2025-04-18,1,116.34,60.53,0.0,116.34,55.81
ORD11802,C00223,P00123,Online,2025-10-09,1,207.58,168.12,0.0,207.58,39.46
ORD11803,C00126,P00170,Offline,2025-05-10,3,456.07,273.18,7.52,1360.69,541.15
ORD11804,C00874,P00177,Online,2025-09-25,2,956.07,498.66,0.0,1912.14,914.82
ORD11805,C00724,P00119,Offline,2025-09-03,1,519.94,290.02,5.01,514.93,224.91
ORD11806,C00020,P00000,Offline,2024-12-25,3,182.16,99.88,0.0,546.48,246.84
ORD11807,C00594,P00049,Online,2025-07-24,1,370.69,263.15,15.83,354.86,91.71
ORD11808,C00452,P00006,Online,2025-03-13,1,296.57,189.52,0.0,296.57,107.05
ORD11809,C00710,P00115,Online,2025-10-15,1,613.23,441.38,13.93,599.3,157.92
ORD11810,C00612,P00185,WeChat Mini Program,2025-06-07,3,310.35,167.95,6.47,924.58,420.73
ORD11811,C00053,P00026,Offline,2025-02-16,1,43.41,25.4,0.0,43.41,18.01
ORD11812,C00542,P00163,Online,2025-08-24,3,621.37,382.38,15.85,1848.26,701.12
ORD11813,C00206,P00051,Online,2025-06-16,3,322.51,181.11,5.83,961.7,418.37
ORD11814,C00811,P00040,WeChat Mini Program,2025-05-09,2,558.18,343.55,7.51,1108.85,421.75
ORD11815,C00958,P00185,Online,2025-02-21,3,310.35,167.95,0.0,931.05,427.2
ORD11816,C00606,P00043,Offline,2025-04-09,3,134.71,83.85,0.0,404.13,152.58
ORD11817,C00154,P00178,Online,2025-01-17,1,804.67,434.1,0.0,804.67,370.57
ORD11818,C00584,P00195,Online,2024-12-22,1,237.62,123.78,0.0,237.62,113.84
ORD11819,C00902,P00052,Online,2025-07-30,2,411.37,324.6,8.22,814.52,165.32
ORD11820,C00091,P00112,Offline,2025-01-06,2,75.47,59.55,16.01,134.93,15.83
ORD11821,C00426,P00090,Offline,2025-03-30,2,507.47,316.67,0.0,1014.94,381.6
ORD11822,C00572,P00052,Offline,2024-12-14,1,411.37,324.6,0.0,411.37,86.77
ORD11823,C00532,P00130,WeChat Mini Program,2024-12-01,1,262.68,186.57,0.0,262.68,76.11
ORD11824,C00672,P00089,WeChat Mini Program,2025-08-30,3,907.09,475.08,0.0,2721.27,1296.03
ORD11825,C00211,P00075,Offline,2024-12-08,2,604.33,431.6,10.03,1198.63,335.43
ORD11826,C00365,P00027,WeChat Mini Program,2025-08-04,2,636.34,454.71,1.6,1271.08,361.66
ORD11827,C00449,P00087,Online,2025-01-24,3,309.79,242.35,0.0,929.37,202.32
ORD11828,C00310,P00155,WeChat Mini Program,2025-06-12,3,709.73,449.43,9.88,2119.31,771.02
ORD11829,C00379,P00002,WeChat Mini Program,2024-11-25,1,137.66,80.0,17.21,120.45,40.45
ORD11830,C00201,P00119,WeChat Mini Program,2025-08-26,1,519.94,290.02,0.0,519.94,229.92
ORD11831,C00233,P00120,Offline,2025-05-23,2,653.72,374.66,0.0,1307.44,558.12
ORD11832,C00367,P00075,Online,2024-11-14,1,604.33,431.6,0.0,604.33,172.73
ORD11833,C00482,P00059,Online,2025-02-19,2,478.33,248.5,0.0,956.66,459.66
ORD11834,C00220,P00046,Offline,2025-03-17,2,526.11,348.56,0.0,1052.22,355.1
ORD11835,C00061,P00022,Offline,2024-12-20,3,628.46,367.51,2.51,1882.87,780.34
ORD11836,C00819,P00023,Offline,2025-04-27,3,390.79,197.63,0.0,1172.37,579.48
ORD11837,C00177,P00063,Online,2024-12-30,3,796.43,442.91,0.0,2389.29,1060.56
ORD11838,C00427,P00169,Offline,2025-06-12,1,627.71,342.76,0.0,627.71,284.95
ORD11839,C00888,P00152,Offline,2024-11-19,1,464.35,314.19,0.0,464.35,150.16
ORD11840,C00033,P00123,Offline,2025-03-07,1,207.58,168.12,0.0,207.58,39.46
ORD11841,C00229,P00020,Online,2025-07-03,3,68.81,46.28,2.4,204.03,65.19
ORD11842,C00688,P00041,Offline,2025-02-14,1,74.22,49.62,0.0,74.22,24.6
ORD11843,C00692,P00103,Online,2025-08-24,2,116.34,60.53,0.0,232.68,111.62
ORD11844,C00001,P00118,Offline,2025-05-14,3,102.8,64.49,0.0,308.4,114.93
ORD11845,C00486,P00110,WeChat Mini Program,2025-10-31,2,432.37,226.35,0.0,864.74,412.04
ORD11846,C00495,P00172,Offline,2025-01-08,1,540.89,326.5,3.37,537.52,211.02
ORD11847,C00797,P00030,Online,2024-11-24,3,96.56,61.69,18.42,271.26,86.19
ORD11848,C00408,P00014,WeChat Mini Program,2025-05-03,2,901.13,470.35,9.28,1792.98,852.28
ORD11849,C00674,P00013,Offline,2024-11-18,3,353.02,288.17,0.0,1059.06,194.55
ORD11850,C00256,P00033,Online,2025-07-22,1,406.64,219.28,0.0,406.64,187.36
ORD11851,C00136,P00102,Offline,2025-01-10,2,221.32,126.91,4.73,437.91,184.09
ORD11852,C00277,P00111,WeChat Mini Program,2025-06-26,1,848.33,484.64,0.0,848.33,363.69
ORD11853,C00180,P00066,Offline,2025-07-31,1,220.76,165.29,0.0,220.76,55.47
ORD11854,C00274,P00047,Online,2025-05-15,1,609.93,341.09,0.0,609.93,268.84
ORD11855,C00329,P00145,WeChat Mini Program,2025-02-22,2,271.52,207.71,8.65,534.39,118.97
ORD11856,C00081,P00063,WeChat Mini Program,2025-10-13,1,796.43,442.91,0.0,796.43,353.52
ORD11857,C00884,P00128,Online,2025-06-23,1,91.5,62.31,0.0,91.5,29.19
ORD11858,C00454,P00144,Offline,2025-09-08,2,701.87,427.57,0.0,1403.74,548.6
ORD11859,C00032,P00003,Online,2025-07-27,2,564.16,469.89,0.0,1128.32,188.54
ORD11860,C00900,P00075,Offline,2025-08-02,1,604.33,431.6,0.0,604.33,172.73
ORD11861,C00169,P00127,Offline,2024-11-30,1,901.79,458.47,0.0,901.79,443.32
ORD11862,C00890,P00066,Offline,2024-11-30,3,220.76,165.29,0.0,662.28,166.41
ORD11863,C00366,P00059,Online,2025-08-23,1,478.33,248.5,15.93,462.4,213.9
ORD11864,C00190,P00035,Offline,2025-06-25,2,173.0,129.62,15.46,330.54,71.3
ORD11865,C00133,P00170,Online,2025-03-20,1,456.07,273.18,10.59,445.48,172.3
ORD11866,C00240,P00087,WeChat Mini Program,2025-06-20,1,309.79,242.35,0.0,309.79,67.44
ORD11867,C00033,P00001,Offline,2025-02-06,3,107.74,86.44,3.39,319.83,60.51
ORD11868,C00347,P00142,Online,2025-03-09,3,574.66,339.13,0.0,1723.98,706.59
ORD11869,C00561,P00092,Offline,2025-06-12,2,38.36,22.99,0.0,76.72,30.74
ORD11870,C00204,P00090,Online,2025-04-26,1,507.47,316.67,0.0,507.47,190.8
ORD11871,C00872,P00172,Online,2024-11-28,1,540.89,326.5,0.0,540.89,214.39
ORD11872,C00579,P00113,Online,2025-05-30,1,391.05,204.36,0.0,391.05,186.69
ORD11873,C00681,P00128,Online,2024-12-09,3,91.5,62.31,0.0,274.5,87.57
ORD11874,C00076,P00112,Online,2025-10-19,2,75.47,59.55,8.73,142.21,23.11
ORD11875,C00431,P00137,Offline,2025-05-24,2,50.56,41.12,0.0,101.12,18.88
ORD11876,C00679,P00150,Online,2025-09-19,3,646.39,351.84,1.33,1937.84,882.32
ORD11877,C00328,P00046,Online,2025-06-23,2,526.11,348.56,0.0,1052.22,355.1
ORD11878,C00151,P00022,WeChat Mini Program,2024-11-25,2,628.46,367.51,0.0,1256.92,521.9
ORD11879,C00071,P00161,Online,2025-06-17,2,576.01,461.23,0.0,1152.02,229.56
ORD11880,C00982,P00146,WeChat Mini Program,2025-02-21,3,553.58,313.95,0.0,1660.74,718.89
ORD11881,C00133,P00198,WeChat Mini Program,2025-04-08,3,453.24,252.76,0.0,1359.72,601.44
ORD11882,C00481,P00120,Online,2025-09-04,1,653.72,374.66,0.0,653.72,279.06
ORD11883,C00482,P00067,Online,2024-11-21,3,585.09,465.71,2.04,1753.23,356.1
ORD11884,C00218,P00133,Online,2024-12-26,3,618.13,365.6,10.75,1843.64,746.84
ORD11885,C00695,P00103,Offline,2025-09-14,1,116.34,60.53,0.0,116.34,55.81
ORD11886,C00364,P00110,Online,2025-08-18,2,432.37,226.35,0.0,864.74,412.04
ORD11887,C00012,P00145,Offline,2025-05-26,1,271.52,207.71,0.0,271.52,63.81
ORD11888,C00151,P00056,Online,2025-09-10,1,338.46,252.01,0.0,338.46,86.45
ORD11889,C00694,P00076,WeChat Mini Program,2025-05-29,2,116.9,72.26,0.0,233.8,89.28
ORD11890,C00584,P00167,Online,2024-11-09,1,28.91,19.83,8.43,20.48,0.65
ORD11891,C00219,P00037,WeChat Mini Program,2025-06-27,3,213.1,133.37,0.0,639.3,239.19
